id,title,vote_average,vote_count,release_date,runtime,backdrop_path,overview,popularity,poster_path,tagline,genres,trailer_key
38,Eternal Sunshine of the Spotless Mind,8.1,13709,2004-03-19,108,/jz9Kep0xWjiA6QDHSsd43ASxNfj.jpg,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",54.1,/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,You can erase someone from your mind. Getting them out of your heart is another story.,"Science Fiction, Drama, Romance",c2e-bj6qy8Y
135397,Jurassic World,6.7,19414,2015-06-06,124,/dF6FjTZzRTENfB4R17HDN20jLT2.jpg,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",54.1,/A0LZHXUzo5C60Oahvt7VxvwuzHw.jpg,The park is open.,"Action, Adventure, Science Fiction, Thriller",aJJrkyHas78
44251,Dragon Ball Z: Broly – Second Coming,6.7,591,1994-03-12,48,/kbI9M2m45SSwi3t5ztygAlKxUql.jpg,"A Saiyan Space pod crash-lands on Earth out of which a wounded Saiyan crawls: Broly, the Legendary Super Saiyan. The wounded Broly shouts out in frustration and turns into normal form. The place soon freezes, trapping him in it and he falls into a coma.",54.0,/wb2iJasdjB3EOhScAGe1yPzpRsv.jpg,Broly Is Back!,"Animation, Action, Science Fiction",ioU887K1Obk
373571,Godzilla: King of the Monsters,6.7,5479,2019-05-29,132,/uovH5k4BAEPqXqxgwVrTtqH169g.jpg,"Follows the heroic efforts of the crypto-zoological agency Monarch as its members face off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah. When these ancient super-species, thought to be mere myths, rise again, they all vie for supremacy, leaving humanity's very existence hanging in the balance.",54.0,/fQ40gmFM4p03tXwMxQQKh2cCBW4.jpg,Long live the king.,"Science Fiction, Action",QFxN2oDKk0E
1016121,Beautiful Disaster,6.6,465,2023-04-04,96,/cJ7FSJE9uJuXH3i1vGbGVzpo7Aa.jpg,"Bad-boy Travis is exactly what college freshman Abby needs and wants to avoid. He spends his nights fighting in underground boxing matches, and his days as the ultimate college campus charmer. But Abby wants nothing to do with Travis. Intrigued by Abby’s resistance, Travis offers her a simple bet: if he loses his next fight, he must remain sex-free for a month. If he wins, Abby must live in his apartment for the same amount of time. Either way, Travis has no idea that Abby’s dark past is about to emerge, and he may have finally met his match.",54.0,/7PYB5Qg8iFigpZJxE5qjvWQ4Bea.jpg,,"Romance, Drama, Comedy",nvaenzyXl4o
76757,Jupiter Ascending,5.4,6353,2015-02-04,127,/dSPuaE2VEvTWP6LoADTL4rKNVkA.jpg,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",53.9,/xzQ25m9vrdyvpLX74T3B3KB40Ou.jpg,Expand your universe.,"Science Fiction, Fantasy, Action",gQHKolIqBGs
28468,The Key,6.0,355,1983-10-19,110,/9UoAp9XEfa9u9mKNUeS2tRRYVEZ.jpg,"Art professor Nino Rolfe attempts to break down his wife Teresa's conventional modesty. Noticing her affection for their daughter's fiancé, Nino instigates her sexual interest in him - setting off a chain of unexpected events and emotional complications...",53.8,/e6g2geNLgFzMbriH6EvSJZD78nx.jpg,"TOO HOT for Italian cinemas! Judges close down all theatres screening ""THE KEY""!","Drama, Romance",ss1x2aZ58E4
2322,Sneakers,6.9,804,1992-09-09,126,/6tACgtynLjCN1U2QtEyOKz5zhlc.jpg,"When shadowy U.S. intelligence agents blackmail a reformed computer hacker and his eccentric team of security experts into stealing a code-breaking 'black box' from a Soviet-funded genius, they uncover a bigger conspiracy. Now, he and his 'sneakers' must save themselves and the world economy by retrieving the box from their blackmailers.",53.8,/l2pIGwCvpZEpBuMb55YBl6A04Jv.jpg,"We could tell you what it's about. But then, of course, we'd have to kill you.","Comedy, Crime, Drama",VNy4zC-wy_M
1102776,AKA,6.9,522,2023-04-28,122,/zh614Bixv2ePaHK8gzcUpUmcvYv.jpg,A steely special ops agent finds his morality put to the test when he infiltrates a crime syndicate and unexpectedly bonds with the boss' young son.,53.7,/3BSxAjiporlwQTWzaHZ9Yrl5C9D.jpg,,"Thriller, Action, Crime",044PUmZQd1g
454626,Sonic the Hedgehog,7.3,8901,2020-02-12,99,/stmYfCUGd8Iy6kAMBr6AmWqx8Bq.jpg,"Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",53.7,/aQvJ5WPzZgYVDrxLX4R6cLJCEaQ.jpg,A whole new speed of hero.,"Action, Science Fiction, Comedy, Family",szby7ZHLnkA
539681,DC League of Super-Pets,7.3,1336,2022-07-27,105,/mzFlwK2WN5KGCgEc4ExJmooJy97.jpg,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",53.7,/qpPMewlugFaejXjz4YNDnpTniFX.jpg,"Sit, stay, save the world.","Animation, Action, Family, Comedy, Science Fiction",xEbpPP-_1Ig
98,Gladiator,8.2,16962,2000-05-04,155,/3ZVEtQxVPpEp5LNpAULDcxadTU3.jpg,"In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos.  Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor.  As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed.  He escapes, but is captured by slave traders.  Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences.",53.6,/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,A hero will rise.,"Action, Drama, Adventure",P5ieIbInFpg
639933,The Northman,7.1,3589,2022-04-07,137,/tnXCawKBfoMYStSaabtd84MH1Lc.jpg,"Prince Amleth is on the verge of becoming a man when his father is brutally murdered by his uncle, who kidnaps the boy's mother. Two decades later, Amleth is now a Viking who's on a mission to save his mother, kill his uncle and avenge his father.",53.6,/aSSJMnHknzKjlZ6zybwD7eyJ4Po.jpg,Conquer your fate.,"Action, Adventure, Fantasy",6WrpvCmv0hk
555604,Guillermo del Toro's Pinocchio,8.2,2464,2022-11-09,117,/2JeIqOdSM5nC1SQmuhUOfj3iB1U.jpg,"During the rise of fascism in Mussolini's Italy, a wooden boy brought magically to life struggles to live up to his father's expectations.",53.6,/vx1u0uwxdlhV2MUzj4VlcMB0N6m.jpg,Love will give you life.,"Animation, Fantasy, Drama, Music",Od2NW1sfRdA
807,Se7en,8.4,19403,1995-09-22,127,/i5H7zusQGsysGQ8i6P361Vnr0n2.jpg,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",53.5,/6yoghtyTpznpBik8EngEmJskVUO.jpg,Seven deadly sins. Seven ways to die.,"Crime, Mystery, Thriller",KPOuJGkpblk
527774,Raya and the Last Dragon,7.9,6271,2021-03-03,107,/rcUcYzGGicDvhDs58uM44tJKB9F.jpg,"Long ago, in the fantasy world of Kumandra, humans and dragons lived together in harmony. But when an evil force threatened the land, the dragons sacrificed themselves to save humanity. Now, 500 years later, that same evil has returned and it’s up to a lone warrior, Raya, to track down the legendary last dragon to restore the fractured land and its divided people.",53.5,/lPsD10PP4rgUGiGR4CCXA6iY0QQ.jpg,A quest to save her world.,"Animation, Family, Fantasy, Action, Adventure",3UFWsEY8Hdc
752623,The Lost City,6.6,2964,2022-03-24,112,/1Ds7xy7ILo8u2WWxdnkJth1jQVT.jpg,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.",53.3,/neMZH82Stu91d3iqvLdNQfqPPyl.jpg,The adventure is real. The heroes are not.,"Action, Adventure, Comedy",5f9VcZqxFO4
87,Indiana Jones and the Temple of Doom,7.3,8505,1984-05-23,118,/2hMt6zKQsvYvH3ZRe8T6RzAD2XB.jpg,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",53.3,/n9WlJCilqSZ3m1ROSzv31v7KVOf.jpg,If adventure has a name... it must be Indiana Jones.,"Adventure, Action",WBdyLyijZhU
44833,Battleship,5.8,5134,2012-04-11,131,/13FUpGdCRFBcMBAk3PJ5iIY5mFw.jpg,"When mankind beams a radio signal into space, a reply comes from ‘Planet G’, in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper is a weapons officer assigned to the USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential that his brother, and his fiancée's father—an Admiral—expect of him.",53.3,/9b0Im7SfedHiajTwzSL9zGyBI7M.jpg,The Battle for Earth Begins at Sea,"Thriller, Action, Adventure, Science Fiction",wvXKvbIAq2k
408,Snow White and the Seven Dwarfs,7.1,6840,1937-12-21,83,/n3pJwYuPnkw7JX7tOMbH0GRfBPn.jpg,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",53.2,/9QKUh9UuIIT2ZA9Rby9R6vtNRKa.jpg,"The Happiest, Dopiest, Grumpiest, Sneeziest movie of the year.","Fantasy, Animation, Family",ZZ38rMz9U14
670,Oldboy,8.3,7790,2003-11-21,120,/sdwjQEM869JFwMytTmvr6ggvaUl.jpg,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",53.1,/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,"Laugh, and the world laughs with you. Weep, and you weep alone.","Drama, Thriller, Mystery, Action",tAaBkFChaRg
396422,Annabelle: Creation,6.6,5258,2017-08-03,110,/o8u0NyEigCEaZHBdCYTRfXR8U4i.jpg,"Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.",53.1,/tb86j8jVCVsdZnzf8I6cIi65IeM.jpg,You don't know the real story,"Horror, Mystery, Thriller",EjZkJa6Z-SY
718789,Lightyear,7.1,3053,2022-06-15,105,/nW5fUbldp1DYf2uQ3zJTUdachOu.jpg,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,53.1,/b9t3w1loraDh7hjdWmpc9ZsaYns.jpg,Infinity awaits.,"Animation, Action, Adventure, Family, Science Fiction",fppZVPueuCk
57800,Ice Age: Continental Drift,6.4,7038,2012-06-27,88,/kyTlMMVWo1GffYoQctZwLqJcwaj.jpg,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",53.1,/dfp1BZF7FxbBUyzHvMOI9t8NWDD.jpg,The End of the World is Just the Tip of the Iceberg.,"Animation, Comedy, Adventure, Family",uDvtgm2REGI
526896,Morbius,6.1,3693,2022-03-30,105,/jzWT0zd8U77fqWg5WgUfYaMzSFz.jpg,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",53.0,/6JjfSchsU6daXk2AKX8EEBjO3Fm.jpg,A new Marvel legend arrives.,"Action, Science Fiction, Fantasy",wG2TjtueeSU
9502,Kung Fu Panda,7.2,10503,2008-06-04,90,/vndouqEyQqpvvk0FwIlkfceblrh.jpg,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",52.9,/wWt4JYXTg5Wr3xBW2phBrMKgp3x.jpg,Prepare for awesomeness.,"Action, Adventure, Animation, Family, Comedy",NRc-ze7Wrxw
560057,The Sea Beast,7.4,1256,2022-06-24,119,/wUwizGzbTk5CTiKBnE4Pq1MONwD.jpg,"In an era when terrifying beasts roamed the seas, monster hunters were celebrated heroes. None were more beloved than the great Jacob Holland. But when young Maisie Brumble stows away on his fabled ship, he's saddled with an unexpected ally. Together they embark on an epic journey into uncharted waters and make history.",52.8,/9Zfv4Ap1e8eKOYnZPtYaWhLkk0d.jpg,Hit the high seas.,"Animation, Adventure, Family, Fantasy",P-E-IGQCsPo
49444,Kung Fu Panda 2,7.0,6365,2011-05-25,91,/7BdxZXbSkUiVeCRXKD3hi9KYeWm.jpg,"Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But Po’s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.",52.8,/mtqqD00vB4PGRt20gWtGqFhrkd0.jpg,Prepare for the Year of Awesomeness!,"Animation, Family",FQ63rqSRrEI
476669,The King's Man,6.8,3932,2021-12-22,131,/4OTYefcAlaShn6TGVK33UxLW9R7.jpg,"As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions, one man must race against time to stop them.",52.8,/mpOzVPDFDI15WaKV6dqpYp441rZ.jpg,Witness the bloody origin.,"Action, Adventure, Thriller",_0vKejp3rvA
1724,The Incredible Hulk,6.2,11006,2008-06-12,114,/xfBnQ4mgf1jYZsscJGJjr6ce0Ar.jpg,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.",52.7,/gKzYx79y0AQTL4UAk1cBQJ3nvrm.jpg,You'll like him when he's angry.,"Science Fiction, Action, Adventure",dz6eBeW19Lg
630586,Wrong Turn,6.0,973,2021-01-26,110,/6XVqVAMOsKL5C26pHesiAawuGYW.jpg,"Jen and a group of friends set out to hike the Appalachian Trail. Despite warnings to stick to the trail, the hikers stray off course—and cross into land inhabited by The Foundation, a hidden community of mountain dwellers who use deadly means to protect their way of life.",52.7,/4U1SBHmwHkNA0eHZ2n1CuiC1K1g.jpg,This land is their land.,"Horror, Thriller, Drama",rDdGpjjtq-o
189,Sin City: A Dame to Kill For,6.4,3539,2014-08-20,102,/f4KiaxSD5B8bcg5VLsvrDhaZlFu.jpg,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,52.6,/rfjgJIOhJL9RpXe5xbadnXJ9Mt2.jpg,There is no justice without sin.,"Crime, Action, Thriller",XVjDcUCui0w
592695,Pleasure,6.3,405,2021-10-08,108,/5tqkP8NNWdteskVBYPRXE6h82ts.jpg,"19-year-old Linnéa leaves her small town in Sweden and heads for Los Angeles with the aim of becoming the world's next big porn star, but the road to her goal turns out to be bumpier than she imagined.",52.5,/z3tgSCR2J7dNOq3Dz3WidOPoqnY.jpg,,Drama,knFkVoNPRHE
512195,Red Notice,6.8,5135,2021-11-04,118,/dK12GIdhGP6NPGFssK2Fh265jyr.jpg,"An Interpol-issued Red Notice is a global alert to hunt and capture the world's most wanted. But when a daring heist brings together the FBI's top profiler and two rival criminals, there's no telling what will happen.",52.5,/lAXONuqg41NwUMuzMiFvicDET9Y.jpg,Pro and cons.,"Action, Comedy, Crime",Pj0wz7zu3Ms
297802,Aquaman,6.9,12965,2018-12-07,143,/9QusGjxcYvfPD1THg6oW3RLeNn7.jpg,"Once home to the most advanced civilization on Earth, Atlantis is now an underwater kingdom ruled by the power-hungry King Orm. With a vast army at his disposal, Orm plans to conquer the remaining oceanic people and then the surface world. Standing in his way is Arthur Curry, Orm's half-human, half-Atlantean brother and true heir to the throne.",52.5,/xLPffWMhMj1l50ND3KchMjYoKmE.jpg,Home Is Calling,"Action, Adventure, Fantasy",2wcj6SrX4zw
89,Indiana Jones and the Last Crusade,7.8,9301,1989-05-24,127,/2Y7nbXrDtHwAfcTX7KBN0z40OAy.jpg,"In 1938, an art collector appeals to eminent archaeologist Dr. Indiana Jones to embark on a search for the Holy Grail. Indy learns that a medieval historian has vanished while searching for it, and the missing man is his own father, Dr. Henry Jones Sr.. He sets out to rescue his father by following clues in the old man's notebook, which his father had mailed to him before he went missing. Indy arrives in Venice, where he enlists the help of a beautiful academic, Dr. Elsa Schneider, along with Marcus Brody and Sallah. Together they must stop the Nazis from recovering the power of eternal life and taking over the world!",52.4,/npUCnxl1fqgt3aQiMQq0iJdZMZp.jpg,"The man with the hat is back. And this time, he's bringing his Dad.","Adventure, Action",DKg36LBVgfg
13183,Watchmen,7.3,8485,2009-03-04,163,/uOvNJMVy3VzEfS75hXroITSsdWY.jpg,"In a gritty and alternate 1985 the glory days of costumed vigilantes have been brought to a close by a government crackdown, but after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so uncover a sinister plot that puts all of humanity in grave danger.",52.4,/aZvOkdo203bm1kpcY0A0Tn074ER.jpg,Justice is coming to all of us.  No matter what we do.,"Action, Mystery, Science Fiction",89xoXmHgG00
1369,Rambo: First Blood Part II,6.6,3512,1985-05-21,96,/iUCNrTKQZRKmKMEMIznm2UlUmEd.jpg,John Rambo is released from prison by the government for a top-secret covert mission to the last place on Earth he'd want to return - the jungles of Vietnam.,52.4,/pzPdwOitmTleVE3YPMfIQgLh84p.jpg,"What most people call hell, he calls home.","Action, Adventure, Thriller, War",TY8LVqaLHwY
9072,Little Man,5.9,1547,2006-08-31,98,/zYi0t8OJIBqJdRQp80KUW6jnc0u.jpg,"After leaving the prison, the dwarf criminal Calvin Sims joins to his moron brother Percy to steal an expensive huge diamond in a jewelry for the mobster Walken. They are chased by the police, and Calvin hides the stone in the purse of the executive Vanessa Edwards, whose husband Darryl Edwards wants to have a baby. Percy convinces Calvin to dress like a baby and be left in front of the Edwards's house to get inside the house and retrieve the diamond. Darryl and Vanessa keep Calvin for the weekend and decide to adopt him, while Walken threatens Darryl to get the stone back.",52.2,/zlmlkLVNexUciv3ffdtqHELEVgg.jpg,Big things come in small packages,"Comedy, Crime",x9STUnqrE_c
205587,The Judge,7.3,3741,2014-10-08,141,/9W02KZYKLoINpqpJ2yv8ATxR1AK.jpg,"A successful lawyer returns to his hometown for his mother's funeral only to discover that his estranged father, the town's judge, is suspected of murder.",52.2,/tefUxj4Gg9hgQNgfEYd7kJQrIlD.jpg,Defend your Honor.,Drama,ZBvK6ni97W8
624860,The Matrix Resurrections,6.5,5018,2021-12-16,147,/eNI7PtK6DEYgZmHWP9gQNuff8pv.jpg,"Plagued by strange memories, Neo's life takes an unexpected turn when he finds himself back inside the Matrix.",52.1,/8c4a8kE7PizaGQQnditMmI1xbRp.jpg,Return to the Source.,"Science Fiction, Action, Adventure",nNpvWBuTfrc
50014,The Help,8.2,7538,2011-08-09,146,/wyvUmyzqGOBDyqLHRSukGDjI7bH.jpg,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",52.1,/3kmfoWWEc9Vtyuaf9v5VipRgdjx.jpg,Change begins with a whisper.,Drama,3eajzW3XW7Q
193756,Lone Survivor,7.4,3911,2013-12-24,121,/hmEbQB5UlcwobldcSDNlLZiUnmA.jpg,"Four Navy SEALs on a covert mission to neutralize a high-level Taliban operative must make an impossible moral decision in the mountains of Afghanistan that leads them into an enemy ambush. As they confront unthinkable odds, the SEALs must find reserves of strength and resilience to fight to the finish.",52.1,/zaBIrloyhGK7iNTZMb3f9SARsl8.jpg,Based on true acts of courage,"War, Action, Drama, History",0cPJ1ifjBDs
812,Aladdin,7.6,10547,1992-11-25,95,/5OeY4U2rzePxWq2rkqMajUx2gz7.jpg,"Princess Jasmine grows tired of being forced to remain in the palace, so she sneaks out into the marketplace, in disguise, where she meets street urchin Aladdin. The couple falls in love, although Jasmine may only marry a prince. After being thrown in jail, Aladdin becomes embroiled in a plot to find a mysterious lamp, with which the evil Jafar hopes to rule the land.",52.0,/fhyun1mja3WwQsYr1a3x1x9BttP.jpg,Wish granted!,"Animation, Family, Adventure, Fantasy, Romance",hPUtoa6mBLA
9732,The Lion King II: Simba's Pride,6.9,4130,1998-10-24,81,/vyOFlV1afDHb9MMwJVyON4qXbvC.jpg,"The circle of life continues for Simba, now fully grown and in his rightful place as the king of Pride Rock. Simba and Nala have given birth to a daughter, Kiara who's as rebellious as her father was. But Kiara drives her parents to distraction when she catches the eye of Kovu, the son of the evil lioness, Zira. Will Kovu steal Kiara's heart?",51.9,/sWR1x6UCMCGN9xEf8RGhPS934X0.jpg,The Circle of Life Continues...,"Family, Adventure, Animation, Action",gxrwh6WNMLU
14161,2012,5.8,11300,2009-10-10,158,/pvxmYJcgrLiYC6G2IQTn1PPNems.jpg,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",51.9,/zaqam2RNscH5ooYFWInV6hjx6y5.jpg,We Were Warned.,"Action, Adventure, Science Fiction",ce0N3TEcFw0
45243,The Hangover Part II,6.5,9789,2011-05-25,102,/aGmsekNU5cMOkJMpbdRutkvmVMl.jpg,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",51.8,/jrP9zmdSUpOzzUXpEqPqg3dryUr.jpg,The Wolfpack Is Back,Comedy,ohF5ZO_zOYU
345,Eyes Wide Shut,7.5,5552,1999-07-16,159,/vYA4qUPWY0EbjpcIXAL4h4pVmTC.jpg,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.",51.8,/knEIz1eNGl5MQDbrEAVWA7iRqF9.jpg,Cruise. Kidman. Kubrick.,"Drama, Thriller, Mystery",qku0sbMkFZo
113082,Berserk: The Golden Age Arc I - The Egg of the King,7.2,439,2012-02-03,76,/v7GQxa9ZmdMZjt4JwZF54mvAiTv.jpg,"Guts, an immensely strong sword-for-hire, has little direction in his life, simply fighting one battle after the next. However, this all changes suddenly when he meets and is bested by Griffith, a beautiful and charismatic young man who leads the Band of the Hawk mercenary army. After Guts joins the Band and the relationship between the two men begins to blossom, Casca, the tough, lone swordswoman in the Band of the Hawk, struggles to accept Guts and the influence he has on the world around her.  While the two men begin to fight together, Griffith continues to rise to power, all seemingly in order to reach his mysterious, prophesied goals. What lengths will Guts and Griffith go to in order to reach these goals, and where will fate take the two men?",51.6,/vES8WAzjowrMT8gwnoEaCioZXXk.jpg,"He trusts no one, only his sword.","Action, Adventure, Fantasy, Animation",FnbwFiZf9vg
1495,Kingdom of Heaven,6.9,3772,2005-05-03,144,/kP8rK9dGS1pr0HrnmXfIi2heWjo.jpg,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.",51.6,/uk55nBEFIQFveIiy9jvLGiVtk4h.jpg,"Be without fear in the face of your enemies. Safeguard the helpless, and do no wrong","Drama, Action, Adventure, History, War",6Z2wGCZ2fSM
8363,Superbad,7.2,6620,2007-03-20,113,/giYuvpmpZbwkT3NtX4WdNYqGhxw.jpg,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,51.5,/ek8e8txUyUwd2BNqj6lFEerJfbq.jpg,Come and get some!,Comedy,LvKvus3vCEY
600354,The Father,8.2,2781,2020-12-23,96,/h3weAFgg06GqchI2xDfufBgSFTj.jpg,"A man refuses all assistance from his daughter as he ages and, as he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",51.5,/pr3bEQ517uMb5loLvjFQi8uLAsp.jpg,,Drama,g0ox9ExOA1M
137113,Edge of Tomorrow,7.6,12828,2014-05-27,114,/4V1yIoAKPMRQwGBaSses8Bp2nsi.jpg,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",51.4,/xjw5trHV7Mwo61P0kCTy8paEkgO.jpg,Live. Die. Repeat.,"Action, Science Fiction",eb8wTIcGLgQ
521029,Annabelle Comes Home,6.4,3196,2019-06-26,106,/dBt0DoFfbhOI4ypUfRj1uTq623M.jpg,"Determined to keep Annabelle from wreaking more havoc, demonologists Ed and Lorraine Warren bring the possessed doll to the locked artifacts room in their home, placing her “safely” behind sacred glass and enlisting a priest’s holy blessing. But an unholy night of horror awaits as Annabelle awakens the evil spirits in the room, who all set their sights on a new target—the Warrens' ten-year-old daughter, Judy, and her friends.",51.4,/qWsHMrbg9DsBY3bCMk9jyYCRVRs.jpg,Possess them all,"Horror, Mystery, Thriller",bCxm7cTpBAs
539,Psycho,8.4,9272,1960-06-22,109,/uif5fUshJrXyyDzfpzp1DLw3N0S.jpg,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.",51.4,/yz4QVqPx3h1hD1DfqqQkCq3rmxW.jpg,A new—and altogether different—screen excitement!,"Horror, Drama, Thriller",D90QhegiVvo
370172,No Time to Die,7.4,5502,2021-09-29,163,/r2GAjd4rNOHJh6i6Y0FntmYuPQW.jpg,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",51.3,/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg,The mission that changes everything begins…,"Action, Thriller, Romance",N_gD9-Oa0fg
10195,Thor,6.8,20023,2011-04-21,115,/1wOu8rdvPxU1ObHi20VcRhfNpbo.jpg,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",51.3,/prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg,Two worlds. One hero.,"Adventure, Fantasy, Action",uHBnrJowBZE
